query_id;subject_id;dN;dS;dNdS;perc_identity;num_ident_matches;alig_length;mismatches;gap_openings;n_gaps;pos_match;ppos;q_start;q_end;q_len;qcov;qcovhsp;s_start;s_end;s_len;evalue;bit_score;score_raw
AT5G66815.1;Medtr1g020020.1;0.7269;NA;NA;29.592;29;98;63;3;6;46;46.94;5;101;106;92;92;1;93;109;1.95e-06;43.5;101
AT5G66816.1;Medtr5g017710.1;0.6516;2.246;0.2901;32.967;30;91;48;2;13;41;45.05;6;96;102;89;89;8;85;86;1.67e-09;50.8;120
AT5G66840.1;NewID_00127124;0.3744;1.625;0.2304;63.918;124;194;68;1;2;149;76.8;70;261;552;35;35;66;259;293;3.07e-85;266;681
AT5G66850.1;Medtr5g017890.1;0.3505;1.909;0.1836;52.762;363;688;213;22;112;438;63.66;46;669;717;87;87;57;696;698;0;601;1550
AT5G66860.1;Medtr8g079680.1;0.232;2.475;0.09374;62.343;149;239;87;1;3;182;76.15;1;239;250;96;96;1;236;256;1.07e-106;309;792
AT5G66870.1;Medtr5g017950.1;0.331;2.529;0.1309;54.065;133;246;79;9;34;158;64.23;2;232;314;74;74;3;229;319;2.27e-67;214;544
AT5G66900.1;Medtr5g018060.1;0.4968;4.421;0.1124;38.563;322;835;462;17;51;475;56.89;11;807;810;98;98;4;825;830;4.32e-166;502;1293
AT5G66920.1;Medtr8g479390.1;0.1797;2.006;0.08958;73.938;383;518;134;1;1;438;84.56;31;547;547;95;95;25;542;542;0;810;2091
AT5G66930.2;Medtr8g079240.1;0.1216;2.323;0.05234;75.455;166;220;49;4;5;191;86.82;1;216;216;100;100;1;219;219;1.19e-112;321;823
AT5G66960.1;Medtr8g079030.1;0.196;1.575;0.1244;70.895;531;749;211;2;7;625;83.44;47;793;793;94;94;44;787;787;0;1099;2843
AT5G66985.1;Medtr5g018540.1;0.4635;1.43;0.3241;40.741;22;54;29;1;3;32;59.26;31;84;84;64;64;48;98;98;1.74e-07;45.4;106
AT5G67030.1;Medtr5g017350.4;0.2042;1.919;0.1064;63.977;444;694;185;6;65;519;74.78;13;655;668;96;96;11;690;700;0;899;2324
AT5G67070.1;Medtr5g017160.1;0.3668;NA;NA;63.107;65;103;34;2;4;77;74.76;28;130;130;79;79;31;129;129;8.44e-41;132;333
AT5G67080.1;Medtr5g017110.1;0.3861;NA;NA;50.696;182;359;149;9;28;245;68.25;3;344;345;99;99;4;351;354;1.19e-116;342;877
AT5G67090.1;Medtr1g078110.1;0.4365;NA;NA;45.561;349;766;352;18;65;480;62.66;9;732;737;98;98;14;756;761;0;617;1591
AT5G67100.1;Medtr5g017070.1;0.2731;1.674;0.1632;59.216;922;1557;569;20;66;1152;73.99;1;1524;1525;99;99;1;1524;1527;0;1768;4578
AT5G67130.1;Medtr4g094820.1;0.1947;1.438;0.1354;68.868;292;424;119;3;13;359;84.67;9;425;427;98;98;9;426;429;0;632;1631
AT5G67140.1;Medtr5g016890.1;0.2049;1.7;0.1206;68.095;143;210;67;0;0;175;83.33;1;210;229;92;92;1;210;212;1.64e-105;303;777
AT5G67150.1;Medtr4g094842.1;0.4904;NA;NA;41.538;189;455;242;12;24;270;59.34;1;442;449;98;98;1;444;448;6.25e-112;337;865
AT5G67170.1;NewID_00085556;0.27;1.505;0.1794;58.76;218;371;131;5;22;274;73.85;20;376;376;95;95;24;386;386;7.37e-153;436;1122
AT5G67190.1;Medtr5g016750.1;0.2375;1.996;0.119;59.777;107;179;55;5;17;121;67.6;3;178;185;95;95;14;178;183;2.01e-55;174;440
AT5G67200.1;Medtr4g094885.1;0.26;2.102;0.1237;60;384;640;223;11;33;477;74.53;28;666;670;95;95;22;629;635;0;737;1903
AT5G67210.1;Medtr4g094895.1;0.2045;2.094;0.09766;67.667;203;300;91;1;6;253;84.33;6;305;318;94;94;5;298;304;4.25e-162;454;1168
AT5G67220.1;Medtr4g094905.1;0.178;2.052;0.08676;78.592;268;341;73;0;0;299;87.68;68;408;424;80;80;20;360;376;0;579;1493
AT5G67230.1;Medtr5g016600.1;0.2371;1.48;0.1602;62.525;317;507;167;7;23;389;76.73;1;492;493;99;99;1;499;505;0;625;1611
AT5G67240.2;Medtr1g023955.1;0.3782;2.05;0.1845;50.585;216;427;196;6;15;304;71.19;1;424;502;84;84;1;415;551;1.82e-143;424;1089
AT5G67260.1;Medtr4g094942.1;0.3474;1.757;0.1977;51.247;185;361;150;8;26;249;68.98;23;368;368;94;94;11;360;360;3.97e-117;344;883
AT5G67265.1;Medtr5g016530.1;0.3031;0.9549;0.3175;69.643;39;56;15;1;2;45;80.36;25;78;79;68;68;20;75;77;4.07e-19;74.3;181
AT5G67270.1;Medtr5g016520.1;0.1861;2.249;0.08278;62.832;213;339;107;7;19;257;75.81;1;327;330;99;99;1;332;334;3.27e-137;393;1009
AT5G67290.1;Medtr4g094962.1;0.2492;1.44;0.1731;69.101;246;356;104;2;6;285;80.06;54;405;407;86;86;50;403;407;9.38e-173;489;1259
AT5G67320.1;Medtr4g095058.1;0.1851;1.674;0.1106;66.016;406;615;172;8;37;492;80;1;614;614;100;100;1;579;579;0;835;2158
AT5G67350.1;Medtr4g095320.1;0.5335;NA;NA;29.154;93;319;143;10;83;136;42.63;36;290;303;84;84;25;324;340;5.69e-18;83.6;205
AT5G67360.1;Medtr4g095360.1;0.1905;2.135;0.08926;72.995;546;748;195;4;7;634;84.76;12;756;758;98;98;13;756;758;0;1128;2917
AT5G67370.1;Medtr5g016100.1;0.2012;1.384;0.1454;67.683;222;328;91;3;15;257;78.35;1;328;328;100;100;1;313;313;5.52e-145;412;1058
AT5G67385.1;Medtr5g016060.1;0.196;2.399;0.08169;67.252;421;626;174;10;31;511;81.63;1;605;605;100;100;16;631;631;0;845;2184
AT5G67390.1;Medtr4g095440.1;0.3078;2.205;0.1396;38.462;80;208;92;7;36;111;53.37;1;177;177;100;100;1;203;203;8.55e-32;114;284
AT5G67400.1;Medtr4g095450.1;0.2472;2.186;0.1131;66.768;219;328;104;1;5;256;78.05;1;328;330;99;99;1;323;324;1.31e-163;459;1182
AT5G67460.1;Medtr5g015720.1;0.4286;2.476;0.1731;41.801;181;433;176;15;76;241;55.66;5;381;381;99;99;6;418;418;7.36e-86;267;682
AT5G67470.1;Medtr5g015690.1;0.2925;1.881;0.1555;56.73;510;899;306;21;83;603;67.07;28;884;900;95;95;40;897;909;0;811;2095
AT5G67480.1;Medtr5g015680.2;0.2345;1.907;0.1229;69.605;229;329;99;1;1;272;82.67;40;368;373;88;88;47;374;376;1.88e-174;491;1263
AT5G67490.1;Medtr3g109290.1;0.3924;2.085;0.1881;60;36;60;24;0;0;44;73.33;50;109;109;55;55;58;117;117;2.69e-14;64.3;155
AT5G67500.3;Medtr5g015580.1;0.2041;1.694;0.1205;66.426;184;277;93;0;0;234;84.48;1;277;277;100;100;1;277;277;3.17e-140;396;1017
AT5G67510.1;Medtr2g012450.1;0.09982;1.508;0.06618;88.435;130;147;17;0;0;140;95.24;1;147;147;100;100;1;147;147;1.22e-84;245;625
AT5G67530.1;Medtr5g015500.1;0.1223;1.507;0.0812;76.294;457;599;133;5;9;517;86.31;1;596;596;100;100;1;593;593;0;907;2344
AT5G67550.1;Medtr5g015390.1;0.4935;1.148;0.4299;40.757;183;449;238;3;28;267;59.47;37;485;510;88;88;41;461;480;8.56e-104;320;819
AT5G67570.1;Medtr4g097120.1;0.333;1.917;0.1737;56.559;401;709;295;7;13;541;76.3;12;712;799;88;88;13;716;878;0;842;2174
AT5G67580.1;Medtr5g015340.2;0.3184;1.524;0.2089;53.716;159;296;133;1;4;211;71.28;1;296;300;99;99;1;292;294;8.75e-78;239;610
AT5G67590.1;Medtr4g097160.1;0.2061;1.363;0.1512;69.799;104;149;40;2;5;121;81.21;3;151;155;96;96;5;148;155;1.66e-70;210;534
AT5G67610.1;Medtr5g015280.1;0.4187;2.021;0.2072;49.266;235;477;223;10;19;323;67.71;18;483;487;96;96;15;483;486;8.71e-140;411;1057
AT5G67620.1;Medtr4g097220.1;0.2839;1.853;0.1532;54.839;102;186;61;3;23;123;66.13;1;181;183;99;99;1;168;169;4.16e-63;192;489
AT5G67630.1;Medtr3g061640.1;0.07256;2.4;0.03024;86.081;402;467;61;1;4;442;94.65;1;467;470;99;99;1;463;466;0;807;2084
AT5G67640.1;Medtr5g015230.1;0.4695;NA;NA;34.615;63;182;78;7;41;93;51.1;4;184;202;90;90;3;144;173;1.31e-08;53.1;126
ATCG00020.1;Medtr0002s0380.1;0.008354;0.3552;0.02352;98.588;349;354;5;0;0;351;99.15;1;354;354;100;100;1;354;354;0;707;1825
ATCG00040.1;Medtr3g035685.1;0.2318;0.5378;0.431;61.719;316;512;184;4;12;372;72.66;23;527;527;96;96;1;507;507;0;580;1496
ATCG00070.1;Medtr4g050880.1;0.09795;0.4818;0.2033;80.645;50;62;12;0;0;55;88.71;1;62;62;100;100;1;62;62;5.16e-29;98.2;243
ATCG00080.1;Medtr4g019000.1;0.07116;0.6152;0.1157;86.486;32;37;5;0;0;34;91.89;1;37;37;100;100;59;95;95;3.93e-16;65.1;157
ATCG00120.1;Medtr0002s0550.1;0.08149;0.5932;0.1374;85.913;433;504;71;0;0;460;91.27;1;504;508;99;99;1;504;505;0;867;2241
ATCG00130.1;Medtr0002s0540.1;0.2822;0.9986;0.2826;72.308;94;130;36;0;0;114;87.69;51;180;185;70;70;47;176;180;9.76e-64;195;495
ATCG00140.1;Medtr4g051097.1;0.02155;0.4285;0.0503;96.341;79;82;3;0;0;81;98.78;1;82;82;100;100;1;82;82;1.46e-48;149;375
ATCG00150.1;Medtr0002s0530.1;0.03792;0.7229;0.05246;90.8;227;250;21;1;2;240;96;1;250;250;100;100;253;500;500;1.99e-155;442;1136
ATCG00160.1;Medtr4g051110.1;0.06658;0.5258;0.1266;88.511;208;235;27;0;0;213;90.64;1;235;237;99;99;1;235;237;8.24e-155;429;1104
ATCG00170.1;Medtr4g051120.1;0.1289;0.4761;0.2708;76.414;1027;1344;295;9;22;1145;85.19;1;1332;1377;97;97;5;1338;1369;0;2021;5237
ATCG00180.1;Medtr3g062770.1;0.05708;0.3565;0.1601;85.452;605;708;73;3;30;642;90.68;1;678;681;99;99;1;708;711;0;1247;3226
ATCG00190.1;Medtr4g051130.1;0.05317;0.4006;0.1327;87.955;942;1071;109;2;20;997;93.09;1;1071;1073;99;99;6;1056;1749;0;1935;5012
ATCG00210.1;Medtr4g098830.1;0.03031;0.3818;0.07939;93.333;28;30;2;0;0;28;93.33;1;30;30;100;100;158;187;187;2.16e-13;60.1;144
ATCG00220.1;Medtr8g041720.1;0.0992;0.493;0.2012;87.097;27;31;4;0;0;27;87.1;1;31;35;89;89;1;31;53;1.97e-11;52;123
ATCG00280.1;Medtr0002s0420.1;0.01872;0.5864;0.03193;95.248;441;463;22;0;0;446;96.33;12;474;474;98;98;337;799;799;0;824;2129
ATCG00300.1;Medtr8g056780.1;0.01613;0.4804;0.03358;96.825;61;63;2;0;0;62;98.41;1;63;63;100;100;1;63;63;4.68e-35;113;282
ATCG00330.1;Medtr3g035610.1;0.08579;0.317;0.2707;84.158;85;101;16;0;0;89;88.12;1;101;101;100;100;1;101;101;4.63e-55;166;421
ATCG00350.1;Medtr0002s0580.1;0.01404;0.5003;0.02807;97.193;727;748;21;0;0;740;98.93;1;748;751;99;99;1;748;1439;0;1488;3851
ATCG00360.1;Medtr4g051210.1;0.02527;0.4965;0.0509;91.339;116;127;7;1;4;119;93.7;1;127;127;100;100;1;123;123;1.19e-81;236;601
ATCG00380.1;Medtr4g051220.1;0.07049;0.3252;0.2168;87.129;176;202;26;0;0;184;91.09;1;202;202;100;100;1;202;202;3.99e-125;352;902
ATCG00420.1;Medtr4g035040.1;0.06709;0.6059;0.1107;89.308;142;159;17;0;0;149;93.71;1;159;159;100;100;1;159;159;2.87e-106;300;769
ATCG00430.1;Medtr7g021790.1;0.08445;0.4992;0.1692;88.837;191;215;24;0;0;202;93.95;1;215;226;95;95;1;215;228;6.96e-142;396;1017
ATCG00440.1;Medtr4g051245.1;0.05058;0.4261;0.1187;90.909;110;121;11;0;0;117;96.69;1;121;121;100;100;1;121;121;1.98e-74;217;552
ATCG00470.1;Medtr4g451265.1;0.05668;0.3731;0.1519;88.889;120;135;12;1;3;125;92.59;1;132;133;99;99;1;135;137;8.48e-81;234;597
ATCG00480.1;Medtr3g035730.1;0.0375;0.4347;0.08626;93.265;457;490;33;0;0;474;96.73;1;490;499;98;98;1;490;491;0;904;2337
ATCG00490.1;Medtr0002s0660.1;0.05006;0.5193;0.09639;92.647;441;476;35;0;0;461;96.85;1;476;480;99;99;1;476;480;0;914;2362
ATCG00500.1;Medtr4g034770.1;0.304;1.083;0.2808;63.178;163;258;40;2;55;184;71.32;244;446;489;42;42;1;258;475;1.04e-101;313;803
ATCG00520.1;Medtr0002s0680.1;0.1032;0.5967;0.1729;61.828;115;186;26;2;45;124;66.67;1;185;185;100;100;1;142;142;2.3e-59;182;462
ATCG00530.1;Medtr5g019520.1;0.1569;0.4525;0.3467;70.833;119;168;49;0;0;136;80.95;1;168;230;73;73;1;168;173;8.08e-80;237;605
ATCG00540.1;Medtr0002s0690.1;0.06545;0.5578;0.1173;87.227;280;321;41;0;0;305;95.02;1;321;321;100;100;1;321;321;0;582;1500
ATCG00570.1;Medtr2g076050.1;0.2421;0.7475;0.3238;88.889;24;27;3;0;0;24;88.89;1;27;40;68;68;1;27;61;2.48e-11;52.4;124
ATCG00580.1;Medtr0002s0700.1;0.01412;0.4279;0.033;97.619;82;84;2;0;0;82;97.62;1;84;84;100;100;1;84;84;3.33e-54;163;412
ATCG00590.1;Medtr5g061280.1;0.08021;0.4054;0.1979;84.375;27;32;5;0;0;29;90.62;1;32;32;100;100;30;61;61;5.31e-11;51.2;121
ATCG00600.1;Medtr4g050840.1;0.03955;0.3809;0.1038;97.222;35;36;1;0;0;35;97.22;1;36;38;95;95;35;70;72;2.57e-18;70.1;170
ATCG00630.1;NewID_00184785;0.07547;0.6571;0.1148;92.857;39;42;3;0;0;39;92.86;1;42;45;93;93;1;42;43;4.68e-22;79.3;194
ATCG00640.1;NewID_00091667;0.1331;0.63;0.2112;76.119;51;67;16;0;0;60;89.55;1;67;67;100;100;1;67;67;5.13e-34;110;276
ATCG00650.1;Medtr4g051350.1;0.1289;0.2568;0.5018;86.842;66;76;10;0;0;70;92.11;3;78;102;75;75;88;163;210;1.4e-38;128;322
ATCG00660.1;Medtr4g034720.1;0.1977;0.5013;0.3944;64.103;75;117;40;1;2;99;84.62;1;115;118;97;97;1;117;120;1.25e-49;154;389
ATCG00670.1;Medtr4g034690.1;0.1842;0.4365;0.4221;71.134;138;194;56;0;0;162;83.51;1;194;197;98;98;1;194;196;2.04e-104;299;765
ATCG00680.1;Medtr0002s0740.1;0.02454;0.5526;0.04441;95.285;485;509;24;0;0;500;98.23;1;509;509;100;100;1;509;509;0;972;2514
ATCG00700.1;Medtr2g062940.1;0.07165;0.258;0.2777;93.023;40;43;3;0;0;43;100;1;43;44;98;98;1;43;76;1.1e-25;89.4;220
ATCG00710.1;NewID_00038594;0.07583;0.354;0.2142;88.732;63;71;8;0;0;66;92.96;1;71;74;96;96;1;71;73;4.71e-42;131;330
ATCG00720.1;NewID_00091668;0.01491;0.4182;0.03565;97.917;141;144;3;0;0;142;98.61;73;216;216;67;67;1;144;164;8.26e-98;282;721
ATCG00730.1;Medtr0002s0750.1;0.218;1.321;0.165;94.595;105;111;6;0;0;106;95.5;51;161;161;69;69;145;255;255;1.5e-67;206;524
ATCG00740.1;Medtr4g051380.1;0.09659;0.3022;0.3197;79.63;258;324;66;0;0;286;88.27;4;327;330;98;98;113;436;443;0;526;1354
ATCG00750.1;NewID_00109099;0.08675;0.4183;0.2074;85.612;119;139;20;0;0;127;91.37;1;139;139;100;100;1;139;141;7.65e-73;214;546
ATCG00770.1;NewID_00109100;0.1029;0.7101;0.1449;81.102;103;127;24;0;0;119;93.7;9;135;135;94;94;1;127;127;3.69e-71;209;533
ATCG00780.1;Medtr1779s0020.1;0.02784;0.2473;0.1126;94.309;116;123;7;0;0;121;98.37;1;123;123;100;100;1;123;123;2.93e-82;237;604
ATCG00790.1;Medtr1779s0010.1;0.03047;0.4108;0.07416;93.22;110;118;8;0;0;113;95.76;17;134;136;87;87;1;118;120;4.17e-77;224;571
ATCG00800.1;Medtr4g051410.1;0.1168;0.5347;0.2185;77.169;169;219;46;1;4;190;86.76;1;219;219;100;100;1;215;215;8.57e-123;347;890
ATCG00810.1;Medtr7g100410.1;0.3151;1.046;0.3014;61.947;70;113;43;0;0;89;78.76;8;120;161;70;70;75;187;199;6.85e-46;149;376
ATCG00820.1;Medtr3g035720.1;0.08187;0.4766;0.1718;84.946;79;93;14;0;0;85;91.4;1;93;93;100;100;1;93;93;1.88e-54;164;416
ATCG00830.1;Medtr4g051430.1;0.03678;0.2144;0.1715;75.333;226;300;18;3;56;233;77.67;1;275;275;100;100;115;383;383;3.78e-149;422;1086
ATCG00860.1;Medtr0689s0010.1;0.02707;0.05209;0.5197;92.913;839;903;50;2;14;856;94.8;1328;2216;2295;39;39;1;903;903;0;1589;4114
ATCG00890.1;Medtr3g035660.1;0.02274;0.1192;0.1908;82.432;366;444;21;2;57;377;84.91;1;387;390;99;99;428;871;872;0;645;1663
ATCG00905.1;Medtr0625s0020.1;0.02816;0.1673;0.1683;94.186;81;86;5;0;0;82;95.35;1;86;86;100;100;13;98;98;4.71e-53;160;406
ATCG01010.1;Medtr4g051300.1;0.1377;0.554;0.2485;76.913;563;732;165;2;4;634;86.61;1;728;747;97;97;1;732;787;0;1123;2906
ATCG01020.1;Medtr4g006140.1;0.1179;0.3991;0.2953;77.273;34;44;10;0;0;38;86.36;1;44;53;83;83;1;44;60;1.87e-17;68.6;166
ATCG01040.1;Medtr4g006130.1;0.1673;0.6752;0.2478;68.976;229;332;92;6;11;268;80.72;1;329;329;100;100;1;324;324;1.59e-156;441;1135
ATCG01050.1;Medtr4g006120.1;0.09525;0.5247;0.1815;78.926;397;503;92;1;14;445;88.47;1;503;507;99;99;85;573;574;0;805;2079
ATCG01060.1;Medtr4g050960.1;0.01007;0.3164;0.03183;97.561;80;82;2;0;0;80;97.56;1;82;82;100;100;1;82;82;4.19e-54;162;411
ATCG01080.1;NewID_00091111;0.1014;0.4641;0.2185;81.921;145;177;32;0;0;160;90.4;1;177;177;100;100;1;177;186;1.43e-99;285;730
ATCG01090.1;Medtr3g450170.1;0.03806;0.2997;0.127;93.038;147;158;11;0;0;152;96.2;1;158;173;91;91;1;158;162;7.1e-111;313;801
ATCG01100.1;Medtr7g021700.1;0.08541;0.3655;0.2336;83.146;296;356;50;3;10;315;88.48;1;346;361;96;96;106;461;636;0;549;1415
ATCG01110.1;Medtr4g006100.1;0.06298;0.5282;0.1192;88.342;341;386;45;0;0;361;93.52;1;386;394;98;98;1;386;900;0;723;1866
ATCG01120.1;Medtr4g006090.1;0.1556;0.334;0.466;71.739;66;92;23;1;3;78;84.78;1;89;89;100;100;1;92;92;7.98e-38;122;306
ATCG01130.1;Medtr4g006080.1;0.3299;0.8234;0.4006;44.62;423;948;392;26;133;579;61.08;2;867;1787;48;48;1;897;911;0;692;1787
ATMG00030.1;Medtr3g110480.1;0.5422;1.476;0.3673;92.593;25;27;2;0;0;25;92.59;34;60;108;25;25;103;129;164;2.87e-12;60.1;144
ATMG00070.1;Medtr0212s0080.1;0.07536;0.1086;0.6937;88.71;165;186;21;0;0;172;92.47;1;186;191;97;97;25;210;221;6.15e-122;344;882
ATMG00110.1;Medtr0141s0020.1;0.05449;0.04692;1.161;89.855;186;207;21;0;0;192;92.75;1;207;207;100;100;1;207;207;5.94e-129;362;928
ATMG00180.1;Medtr0082s0260.1;0.05801;0.08066;0.7193;85.985;227;264;29;4;8;232;87.88;1;260;453;99;57;1;260;861;6.52e-145;435;1119
ATMG00285.1;NewID_00031727;0.01914;0.06942;0.2758;95.181;79;83;4;0;0;81;97.59;110;192;192;43;43;1;83;93;3.87e-52;162;411
ATMG00300.1;Medtr8g006040.1;0.4042;5.362;0.07538;38.71;24;62;28;1;10;32;51.61;75;136;146;42;42;26;77;81;7.21e-08;47.8;112
ATMG00490.1;NewID_00204936;0.3479;1.128;0.3085;77.273;17;22;5;0;0;20;90.91;28;49;108;20;20;73;94;105;1.07e-06;44.3;103
ATMG00580.1;Medtr0082s0090.1;0.09391;0.1757;0.5345;94.828;165;174;9;0;0;168;96.55;155;328;496;66;35;342;515;557;3.33e-106;328;840
ATMG00750.1;NewID_00053391;0.6472;NA;NA;42.466;31;73;41;1;1;44;60.27;17;89;120;61;61;12;83;108;6.83e-12;58.2;139
ATMG00820.1;Medtr6g037030.1;0.5123;NA;NA;50;20;40;19;1;1;27;67.5;41;79;171;23;23;5;44;80;3.96e-07;46.6;109
ATMG00830.1;Medtr0212s0020.1;0.09171;0.2262;0.4054;83.807;295;352;34;4;23;300;85.23;5;354;383;91;91;199;529;710;0;575;1481
ATMG00860.1;Medtr1g052140.1;0.4345;NA;NA;42.748;56;131;72;2;3;81;61.83;3;132;159;82;82;11;139;711;4.32e-31;118;295
ATMG01060.1;Medtr0082s0100.1;0.4776;1.168;0.409;93.103;27;29;2;0;0;27;93.1;66;94;108;27;27;141;169;173;2.31e-12;60.5;145
ATMG01120.1;Medtr0082s0280.1;0.2331;0.3965;0.5878;98.438;63;64;1;0;0;63;98.44;28;91;91;70;70;31;94;129;1.17e-41;133;334
ATMG01190.1;Medtr0212s0040.1;0.04766;0.1737;0.2744;88.247;443;502;40;2;19;464;92.43;1;502;508;99;99;1;483;857;0;891;2302
ATMG01250.1;Medtr1g052765.1;0.4375;NA;NA;52.941;27;51;24;0;0;34;66.67;20;70;123;41;41;40;90;91;1.05e-10;54.7;130
ATMG01360.1;NewID_00202728;0.1196;0.2708;0.4416;74.34;197;265;41;2;27;204;76.98;74;338;528;50;50;1;238;254;4.44e-95;290;742
ATMG01410.1;Medtr0212s0050.1;0.9746;NA;NA;56.14;32;57;25;0;0;42;73.68;108;164;205;28;28;59;115;305;6.48e-16;75.1;183
NewID_00000012;NewID_00176973;0.2866;NA;NA;61.538;24;39;11;1;4;27;69.23;4;38;64;55;55;2;40;42;1.69e-07;43.1;100
NewID_00000141;NewID_00012666;0.4145;1.426;0.2908;49.664;148;298;130;6;20;205;68.79;52;335;340;84;84;54;345;346;1.16e-82;255;651
NewID_00000144;NewID_00001988;0.3843;1.341;0.2865;52.025;167;321;134;6;20;227;70.72;52;358;392;78;78;54;368;370;7.4e-95;289;739
NewID_00000152;NewID_00040067;0.1235;1.803;0.06848;81.588;226;277;51;0;0;251;90.61;1;277;278;99;99;1;277;281;1.78e-176;488;1256
NewID_00000162;NewID_00185312;0.1701;2.662;0.06391;68.862;115;167;48;2;4;140;83.83;12;174;175;93;93;1;167;170;2.45e-74;221;562
NewID_00000598;Medtr8g024690.2;0.4283;1.66;0.258;46.154;114;247;119;6;14;161;65.18;11;245;251;94;94;7;251;254;1.82e-66;207;526
NewID_00000610;NewID_00056928;0.1973;1.635;0.1207;67.956;123;181;52;3;6;144;79.56;1;181;217;83;83;1;175;181;7.1e-82;242;618
NewID_00000665;NewID_00056549;0.3926;2.065;0.1902;46.545;128;275;115;6;32;162;58.91;1;269;273;99;99;1;249;273;5.05e-59;189;481
NewID_00000768;NewID_00107491;0.2736;1.61;0.17;64.796;127;196;67;1;2;152;77.55;8;201;218;89;89;10;205;206;6.13e-91;266;680
NewID_00000927;NewID_00184296;0.6555;NA;NA;37.069;43;116;59;4;14;68;58.62;11;124;128;89;89;11;114;147;2.77e-14;65.9;159
NewID_00001031;NewID_00039938;0.2978;1.264;0.2355;59.346;127;214;86;1;1;161;75.23;5;217;225;95;95;6;219;220;8.2e-91;266;681
NewID_00001124;NewID_00140433;0.2669;1.247;0.2139;75;57;76;19;0;0;64;84.21;71;146;146;52;52;41;116;116;2.84e-38;126;317
NewID_00001139;Medtr8g107500.1;0.5469;NA;NA;60;21;35;14;0;0;27;77.14;32;66;93;38;38;29;63;94;1.89e-09;50.8;120
NewID_00001149;NewID_00182262;0.3294;2.472;0.1332;75;66;88;19;1;3;78;88.64;83;170;177;50;50;56;140;161;1.88e-41;137;345
NewID_00001224;NewID_00014832;0.4951;2.333;0.2122;40;88;220;117;6;15;117;53.18;1;210;222;95;95;1;215;275;1.8e-33;122;305
NewID_00001470;NewID_00181307;0.2802;2.454;0.1142;65.385;51;78;25;1;2;57;73.08;5;80;186;41;41;5;82;100;2.87e-22;87;214
NewID_00001603;NewID_00104907;0.3055;0.7418;0.4118;60.345;35;58;19;2;4;40;68.97;7;60;79;68;68;3;60;61;6.51e-15;63.2;152
NewID_00001605;NewID_00089944;0.1576;1.464;0.1077;75.926;246;324;74;2;4;277;85.49;7;326;383;84;84;3;326;336;4.73e-172;483;1244
NewID_00001951;NewID_00010810;0.3091;1.043;0.2964;52.344;67;128;61;0;0;95;74.22;1;128;182;70;70;1;128;136;5.68e-40;133;334
NewID_00002048;Medtr4g033295.2;0.3237;NA;NA;42.92;97;226;72;6;57;124;54.87;26;247;251;88;88;12;184;185;2.51e-47;155;393
NewID_00002156;NewID_00072351;0.2097;3.967;0.05287;69.585;151;217;57;2;9;178;82.03;27;234;264;79;79;31;247;252;1.54e-107;311;798
NewID_00002229;NewID_00173545;0.5382;2.11;0.2551;40.43;188;465;212;15;65;270;58.06;1;422;434;97;97;2;444;470;9.79e-89;278;710
NewID_00002590;Medtr1g082840.2;0.6165;NA;NA;30.549;278;910;530;23;102;442;48.57;26;880;892;96;96;30;892;894;1.96e-97;326;835
NewID_00002681;NewID_00162242;0.2131;1.588;0.1342;65;195;300;102;1;3;237;79;1;300;300;100;100;3;299;299;7.85e-135;384;987
NewID_00002770;NewID_00119052;0.3431;1.699;0.2019;69.231;63;91;28;0;0;76;83.52;45;135;144;63;63;52;142;150;4.51e-40;132;332
NewID_00002996;NewID_00011536;0.3113;2.217;0.1404;63.004;172;273;94;6;7;209;76.56;5;276;295;92;92;29;295;300;4.42e-112;326;836
NewID_00003018;NewID_00204574;0.3041;1.715;0.1773;58.929;198;336;122;6;16;249;74.11;1;327;334;98;98;1;329;330;2.5e-124;360;924
NewID_00003167;NewID_00188279;0.341;1.949;0.175;52.874;46;87;39;1;2;61;70.11;5;91;113;77;77;15;99;100;2.97e-26;94.4;233
NewID_00003182;NewID_00129825;0.4114;1.629;0.2525;62.5;25;40;14;1;1;31;77.5;1;39;61;64;64;1;40;62;8.73e-11;52;123
NewID_00003219;NewID_00130127;0.3691;2.233;0.1653;42.91;233;543;215;20;95;308;56.72;3;459;477;96;96;1;534;554;2.53e-106;327;839
NewID_00003256;NewID_00088915;0.1745;1.267;0.1377;72.059;49;68;19;0;0;55;80.88;18;85;86;79;79;1;68;70;4.79e-32;107;266
NewID_00003393;NewID_00011479;0.4742;2.135;0.2221;40.506;32;79;46;1;1;45;56.96;25;102;111;70;70;26;104;105;2.14e-13;61.6;148
NewID_00003611;Medtr5g093920.3;0.1577;2.105;0.07495;73.558;153;208;55;0;0;182;87.5;2;209;214;97;97;15;222;248;2.61e-118;337;863
NewID_00003795;Medtr3g073100.1;0.1925;1.76;0.1094;69.22;515;744;175;9;54;589;79.17;53;780;782;93;93;26;731;733;0;1025;2650
NewID_00003829;NewID_00116754;0.1457;1.642;0.08873;80.374;86;107;18;1;3;100;93.46;1;107;111;96;96;1;104;109;9.88e-61;181;460
NewID_00003906;NewID_00139977;0.209;0.9322;0.2242;66.529;161;242;60;8;21;183;75.62;1;239;243;98;98;1;224;225;5.46e-102;296;757
NewID_00003996;NewID_00083207;0.6417;NA;NA;37.681;26;69;43;0;0;40;57.97;13;81;82;84;84;12;80;96;1.69e-09;50.4;119
